case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,validation_uncertainty_bound,algorithm_equivalence_tolerance,improvement_margin,support_role,distance_role,decision_guard_rule_status,validation_pair_count,current_model_supported,decision_guard_status,research_exploit_eligible,support_alone_approved_exploit,formal_personalization_approval,iteration,policy_id,selected_for_execution,selection_mode,adjacent_formal_step,intermediate_layer_skipped,frontier_distance_steps,patient_envelope_valid,hard_global_constraints_valid,exploration_candidate_valid,incremental_log_information_gain,minimum_singular_value_before,resulting_minimum_singular_value,minimum_singular_value_gain,condition_number_before,resulting_condition_number,conditioning_improvement,weakest_parameter_sensitivity_before,resulting_weakest_parameter_sensitivity,weakest_parameter_sensitivity_gain,uncertainty_trace_before,resulting_uncertainty_trace,incremental_state_regressor_coverage,combined_joint_deviation_deg,max_pull_deviation_mm,J_pred_used_as_primary_exploration_rank,truth_used_for_exploration_rank,frontier_distance_used_as_reliability_score,exploration_rank,selected_for_exploration
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994505367738,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,249ccf769f88812ab28cc702c42ba1de0dfe26327301202699c84c95c29befb3,LOCAL_EXPLOIT_NEIGHBORHOOD,0.989073073514,0.00543229422396,-0.00543229422396,0.177487241151,0.005,-0.187919535375,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.983702659805,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,249ccf769f88812ab28cc702c42ba1de0dfe26327301202699c84c95c29befb3,LOCAL_EXPLOIT_NEIGHBORHOOD,0.989073073514,-0.00537041370914,0.00537041370914,0.177487241151,0.005,-0.177116827442,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-2.000_p+0.01000,0,-2,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988991671738,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,249ccf769f88812ab28cc702c42ba1de0dfe26327301202699c84c95c29befb3,LOCAL_EXPLOIT_NEIGHBORHOOD,0.989073073514,-8.14017756919e-05,8.14017756919e-05,0.177487241151,0.005,-0.182405839375,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-2.000_p-0.01000,0,-2,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.989162148853,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,249ccf769f88812ab28cc702c42ba1de0dfe26327301202699c84c95c29befb3,LOCAL_EXPLOIT_NEIGHBORHOOD,0.989073073514,8.90753393991e-05,-8.90753393991e-05,0.177487241151,0.005,-0.18257631649,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,3,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.983698662205,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,0,-0,0.177169907236,0.005,-0.182169907236,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+1.000_k-3.000_p+0.00000,1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982311909063,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,-0.00138675314217,0.00138675314217,0.177169907236,0.005,-0.180783154094,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h-1.000_k-3.000_p+0.00000,-1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.985115113059,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,0.00141645085396,-0.00141645085396,0.177169907236,0.005,-0.18358635809,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.989070359626,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,0.00537169742057,-0.00537169742057,0.177169907236,0.005,-0.187541604657,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978388671661,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,-0.00530999054425,0.00530999054425,0.177169907236,0.005,-0.176859916692,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-3.000_p+0.01000,0,-3,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.983624171452,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,-7.44907529283e-05,7.44907529283e-05,0.177169907236,0.005,-0.182095416483,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-3.000_p-0.01000,0,-3,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.983780899637,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,327d6ce2eff499e1eb8dcf2f4a3002da712fb8c05cae6f6324abf5503245fe97,LOCAL_EXPLOIT_NEIGHBORHOOD,0.983698662205,8.22374314959e-05,-8.22374314959e-05,0.177169907236,0.005,-0.182252144668,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978382306092,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,0,-0,0.176793121688,0.005,-0.181793121688,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+1.000_k-4.000_p+0.00000,1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.97701575593,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,-0.00136655016161,0.00136655016161,0.176793121688,0.005,-0.180426571527,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h-1.000_k-4.000_p+0.00000,-1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.979778479545,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,0.00139617345331,-0.00139617345331,0.176793121688,0.005,-0.183189295141,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.98369379975,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,0.00531149365783,-0.00531149365783,0.176793121688,0.005,-0.187104615346,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.97313233704,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,-0.00524996905166,0.00524996905166,0.176793121688,0.005,-0.176543152636,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-4.000_p+0.01000,0,-4,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978314729864,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,-6.75762281556e-05,6.75762281556e-05,0.176793121688,0.005,-0.18172554546,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-4.000_p-0.01000,0,-4,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978457702774,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,9,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,cc60945a177ff7d9574cabd91c5af1b34820050e473e6f6ffc90993be95dc1e1,LOCAL_EXPLOIT_NEIGHBORHOOD,0.978382306092,7.53966825564e-05,-7.53966825564e-05,0.176793121688,0.005,-0.181868518371,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.973123643951,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,152bb868bc4d7156bdbdda7a35ddef3dba9bd1c7e38652f910bceff70e278a25,LOCAL_EXPLOIT_NEIGHBORHOOD,0.973123643951,0,-0,0.176379407773,0.005,-0.181379407773,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,CURRENT_BEST_NOT_A_CANDIDATE,False,False,False,6,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971776798507,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,152bb868bc4d7156bdbdda7a35ddef3dba9bd1c7e38652f910bceff70e278a25,LOCAL_EXPLOIT_NEIGHBORHOOD,0.973123643951,-0.00134684544369,0.00134684544369,0.176379407773,0.005,-0.180032562329,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,P0_SUPPORTED_ONLY_GREEDY,True,EXPLOIT,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.974500036806,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,152bb868bc4d7156bdbdda7a35ddef3dba9bd1c7e38652f910bceff70e278a25,LOCAL_EXPLOIT_NEIGHBORHOOD,0.973123643951,0.00137639285438,-0.00137639285438,0.176379407773,0.005,-0.182755800627,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978375221382,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,152bb868bc4d7156bdbdda7a35ddef3dba9bd1c7e38652f910bceff70e278a25,LOCAL_EXPLOIT_NEIGHBORHOOD,0.973123643951,0.00525157743111,-0.00525157743111,0.176379407773,0.005,-0.186630985204,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.973062986038,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,152bb868bc4d7156bdbdda7a35ddef3dba9bd1c7e38652f910bceff70e278a25,LOCAL_EXPLOIT_NEIGHBORHOOD,0.973123643951,-6.06579128026e-05,6.06579128026e-05,0.176379407773,0.005,-0.18131874986,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,P0_SUPPORTED_ONLY_GREEDY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
