case_id,subject_id,scenario_name,case_class,development_origin,mismatch_family,mismatch_level,model_mismatch_terms,truth_generator_parameters_json,truth_generator_seed,method,bo_variant,budget,query_ids_json,final_selected_trajectory,final_alpha_json,J_final_truth,oracle_J,final_regret,first_query_residual,reference_fallback_available,unqueried_candidate_selected
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h+1.000_k-5.000_p+0.03000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.965492695909,0.96410723577,0.00138546013935,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.964135005728,0.96410723577,2.77699584688e-05,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000""]",asym_h+2.000_k-5.000_p+0.02000,"[2.0,-5.0,0.02]",0.96411278486,0.96410723577,5.54908987538e-06,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000"",""asym_h+2.000_k-5.000_p-0.02250"",""asym_h+2.000_k-5.000_p-0.00500""]",asym_h+2.000_k-5.000_p+0.02000,"[2.0,-5.0,0.02]",0.96411278486,0.96410723577,5.54908987538e-06,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h+1.000_k-5.000_p+0.03000""]",asym_h+1.000_k-5.000_p+0.03000,"[1.0,-5.0,0.0299999999999999]",0.965492695909,0.96410723577,0.00138546013935,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000""]",asym_h+1.000_k-5.000_p+0.02000,"[1.0,-5.0,0.02]",0.965471656665,0.96410723577,0.00136442089531,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000"",""asym_h+1.000_k-5.000_p-0.03000""]",asym_h+1.000_k-5.000_p+0.02000,"[1.0,-5.0,0.02]",0.965471656665,0.96410723577,0.00136442089531,-0.00533301107338,True,False
baseline__combined_mild,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h+1.000_k-5.000_p+0.03000"",""asym_h+1.000_k-5.000_p+0.02000"",""asym_h+1.000_k-5.000_p-0.03000"",""asym_h+1.000_k-5.000_p-0.01000"",""asym_h+0.250_k-5.000_p+0.01500""]",asym_h+1.000_k-5.000_p+0.02000,"[1.0,-5.0,0.02]",0.965471656665,0.96410723577,0.00136442089531,-0.00533301107338,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h-1.000_k-5.000_p+0.01500""]",asym_h-1.000_k-5.000_p+0.01500,"[-1.0,-5.0,0.0149999999999999]",0.971405179891,0.964933220542,0.00647195934857,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h+2.000_k-5.000_p+0.01250""]",asym_h+2.000_k-5.000_p+0.01250,"[2.0,-5.0,0.0125]",0.964933220542,0.964933220542,0,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h+2.000_k-5.000_p+0.01250"",""asym_h+2.000_k-5.000_p+0.02500""]",asym_h+2.000_k-5.000_p+0.01250,"[2.0,-5.0,0.0125]",0.964933220542,0.964933220542,0,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h+2.000_k-5.000_p+0.01250"",""asym_h+2.000_k-5.000_p+0.02500"",""asym_h+2.000_k-5.000_p+0.00250"",""asym_h+2.000_k-5.000_p+0.01500""]",asym_h+2.000_k-5.000_p+0.01250,"[2.0,-5.0,0.0125]",0.964933220542,0.964933220542,0,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h-1.000_k-5.000_p+0.01500""]",asym_h-1.000_k-5.000_p+0.01500,"[-1.0,-5.0,0.0149999999999999]",0.971405179891,0.964933220542,0.00647195934857,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h-1.000_k-5.000_p+0.02750""]",asym_h-1.000_k-5.000_p+0.01500,"[-1.0,-5.0,0.0149999999999999]",0.971405179891,0.964933220542,0.00647195934857,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h-1.000_k-5.000_p+0.02750"",""asym_h-1.000_k-5.000_p+0.00500""]",asym_h-1.000_k-5.000_p+0.01500,"[-1.0,-5.0,0.0149999999999999]",0.971405179891,0.964933220542,0.00647195934857,4.4408920985e-15,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h-1.000_k-5.000_p+0.01500"",""asym_h-1.000_k-5.000_p+0.02750"",""asym_h-1.000_k-5.000_p+0.00500"",""asym_h-1.000_k-5.000_p+0.01750"",""asym_h-1.000_k-5.000_p+0.01250""]",asym_h-1.000_k-5.000_p+0.01500,"[-1.0,-5.0,0.0149999999999999]",0.971405179891,0.964933220542,0.00647195934857,4.4408920985e-15,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h-5.000_k-5.000_p+0.03000""]",asym_h-5.000_k-5.000_p+0.03000,"[-5.0,-5.0,0.0299999999999999]",0.939406522387,0.939022229778,0.000384292608995,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.939252227319,0.939022229778,0.000229997540956,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.939252227319,0.939022229778,0.000229997540956,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250"",""asym_h-5.000_k-4.250_p+0.02250"",""asym_h-5.000_k-5.000_p-0.02750""]",asym_h-5.000_k-5.000_p-0.02750,"[-5.0,-5.0,-0.0275]",0.939023952118,0.939022229778,1.72234040496e-06,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h-5.000_k-5.000_p+0.03000""]",asym_h-5.000_k-5.000_p+0.03000,"[-5.0,-5.0,0.0299999999999999]",0.939406522387,0.939022229778,0.000384292608995,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.939252227319,0.939022229778,0.000229997540956,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250""]",asym_h-5.000_k-5.000_p+0.01750,"[-5.0,-5.0,0.0175]",0.939252227319,0.939022229778,0.000229997540956,-0.0364659458654,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804,BO_B_MODEL_SCREENED_K5,BO_B_MODEL_SCREENED,5,"[""asym_h-5.000_k-5.000_p+0.03000"",""asym_h-5.000_k-5.000_p+0.01750"",""asym_h-4.000_k-5.000_p+0.02250"",""asym_h-5.000_k-4.250_p+0.02250"",""asym_h-5.000_k-5.000_p-0.02750""]",asym_h-5.000_k-5.000_p-0.02750,"[-5.0,-5.0,-0.0275]",0.939023952118,0.939022229778,1.72234040496e-06,-0.0364659458654,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K1,BO_A_FULL_FEASIBLE,1,"[""asym_h-1.000_k-5.000_p+0.03000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.97559883142,0.974173691782,0.00142513963897,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K2,BO_A_FULL_FEASIBLE,2,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.974173691782,0.974173691782,0,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K3,BO_A_FULL_FEASIBLE,3,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.974173691782,0.974173691782,0,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_A_FULL_FEASIBLE_K5,BO_A_FULL_FEASIBLE,5,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.03000"",""asym_h+2.000_k-5.000_p+0.02000"",""asym_h+2.000_k-5.000_p-0.02750"",""asym_h+2.000_k-5.000_p+0.02750""]",asym_h+2.000_k-5.000_p+0.03000,"[2.0,-5.0,0.0299999999999999]",0.974173691782,0.974173691782,0,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K1,BO_B_MODEL_SCREENED,1,"[""asym_h-1.000_k-5.000_p+0.03000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.97559883142,0.974173691782,0.00142513963897,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K2,BO_B_MODEL_SCREENED,2,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.97559883142,0.974173691782,0.00142513963897,-4.32320845789e-13,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802,BO_B_MODEL_SCREENED_K3,BO_B_MODEL_SCREENED,3,"[""asym_h-1.000_k-5.000_p+0.03000"",""asym_h-1.000_k-5.000_p+0.02000"",""asym_h-1.000_k-5.000_p-0.02750""]",asym_h-1.000_k-5.000_p+0.03000,"[-1.0,-5.0,0.0299999999999999]",0.97559883142,0.974173691782,0.00142513963897,-4.32320845789e-13,True,False
