case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,framework_id,horizon_steps,calibrated_uncertainty,magnitude_gate_pass,direction_gate_pass,decision_guard_status,research_exploit_eligible,latent_intermediate_trajectory_ids,latent_intermediate_count,intermediate_execution_count,endpoint_execution_count_if_selected,truth_used_for_authorization,coordinate,direction,magnitude_margin,direction_margin,all_latent_nodes_geometry_valid,all_latent_nodes_provenance_valid,all_latent_nodes_model_supported,all_latent_nodes_patient_envelope_valid,endpoint_not_previously_executed,authorization_scope,support_alone_approved_exploit,formal_personalization_approval,adaptive_horizon_steps,adaptive_evaluation_order,direction_consistency_pass,direction_consistency_path_ids,direction_consistency_reason,adaptive_nondecision_path_valid,adaptive_research_exploit_eligible,adaptive_horizon_selected,evaluated_horizon_sequence,adaptive_escalation_stop_reason,iteration,policy_id,selected_for_execution,selection_mode,policy_decision,prospective_stop_reason
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-1.250_k-5.000_p+0.00000,-1.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975950383615,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bde75cbece4a32f1eef2eb8c6b73809032d9884684f738ef2674984816f41113,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.000629392685823,-0.000629392685823,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,4,0,1,False,hip,NEGATIVE,-0.00562939268582,-0.00463435312329,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000;asym_h-1.250_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,9,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+1.250_k-5.000_p+0.00000,1.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.974724894787,86.0349127182,False,UNSUPPORTED_EXTRAPOLATION,1,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bde75cbece4a32f1eef2eb8c6b73809032d9884684f738ef2674984816f41113,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-0.00059609614225,0.00059609614225,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,4,0,1,False,hip,POSITIVE,-0.00440390385775,-0.00340886429522,True,True,False,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000;asym_h+1.250_k-5.000_p+0.00000,STRICTLY_IMPROVING,False,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,9,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.98138215486,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bde75cbece4a32f1eef2eb8c6b73809032d9884684f738ef2674984816f41113,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.00606116393129,-0.00606116393129,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,4,0,1,False,knee,POSITIVE,-0.0110611639313,-0.0100661243688,True,True,True,True,False,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000;asym_h+0.000_k-3.750_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,9,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p-0.01250,0,-5,-0.0125,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975421231463,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bde75cbece4a32f1eef2eb8c6b73809032d9884684f738ef2674984816f41113,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.000100240533616,-0.000100240533616,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,4,0,1,False,phase,NEGATIVE,-0.00510024053362,-0.00410520097109,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000;asym_h+0.000_k-5.000_p-0.01250,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,9,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p+0.01250,0,-5,0.0125,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975225056423,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,10,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,bde75cbece4a32f1eef2eb8c6b73809032d9884684f738ef2674984816f41113,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-9.59345065085e-05,9.59345065085e-05,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,4,0,1,False,phase,POSITIVE,-0.00490406549349,-0.00390902593096,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000;asym_h+0.000_k-5.000_p+0.01250,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,9,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975320990929,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,CURRENT_OPERATING_ENDPOINT_ORIGIN,0.975320990929,0,0,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,CURRENT_BEST_NOT_A_CANDIDATE,False,,0,0,0,False,,,,,,,,,,,,,1,1,False,,NOT_A_DIRECT_ENDPOINT,False,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-0.250_k-5.000_p+0.00000,-0.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975440799642,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.000119808712554,-0.000119808712554,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,hip,NEGATIVE,-0.00511980871255,-0.00208743152147,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.250_k-5.000_p+0.00000,0.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975195605415,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-0.000125385514104,0.000125385514104,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,hip,POSITIVE,-0.0048746144859,-0.00184223729482,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-4.750_p+0.00000,0,-4.75,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976527458937,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.00120646800786,-0.00120646800786,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,knee,POSITIVE,-0.00620646800786,-0.00317409081678,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p-0.00250,0,-5,-0.0025,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975340764664,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,1.97737344457e-05,-1.97737344457e-05,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,phase,NEGATIVE,-0.00501977373445,-0.00198739654337,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p+0.00250,0,-5,0.0025,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975301421283,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-1.9569645776e-05,1.9569645776e-05,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,phase,POSITIVE,-0.00498043035422,-0.00194805316314,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-0.500_k-5.000_p+0.00000,-0.5,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975565814343,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.000244823413739,-0.000244823413739,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h-0.250_k-5.000_p+0.00000,1,0,1,False,hip,NEGATIVE,-0.00524482341374,-0.00188699395091,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.500_k-5.000_p+0.00000,0.5,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975075450005,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-0.000245540923787,0.000245540923787,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.250_k-5.000_p+0.00000,1,0,1,False,hip,POSITIVE,-0.00475445907621,-0.00139662961338,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-4.500_p+0.00000,0,-4.5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.9777368072,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.00241581627111,-0.00241581627111,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-4.750_p+0.00000,1,0,1,False,knee,POSITIVE,-0.00741581627111,-0.00405798680828,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p-0.00500,0,-5,-0.005,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975360685601,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,3.96946715746e-05,-3.96946715746e-05,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p-0.00250,1,0,1,False,phase,NEGATIVE,-0.00503969467157,-0.00168186520874,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.000_k-5.000_p+0.00500,0,-5,0.005,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975282026523,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-3.89644061558e-05,3.89644061558e-05,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p+0.00250,1,0,1,False,phase,POSITIVE,-0.00496103559384,-0.00160320613101,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h-0.750_k-5.000_p+0.00000,-0.75,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975692424653,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,0.000371433724053,-0.000371433724053,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,2,0,1,False,hip,NEGATIVE,-0.00537143372405,-0.0028168769925,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,asym_h+0.750_k-5.000_p+0.00000,0.75,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.974956938436,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,11,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,8a7b54aad84b8aa3e951da180766626924657cbe684614e02647239350e64171,DIRECT_ENDPOINT_CANDIDATE,0.975320990929,-0.000364052493262,0.000364052493262,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,2,0,1,False,hip,POSITIVE,-0.00463594750674,-0.00208139077519,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,10,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
