case_id,subject_id,scenario_name,iteration,trajectory_id,alpha_hip,alpha_knee,alpha_phase,guard_id,uncertainty_bound_type,uncertainty_bound,delta_J_pred,delta_J_truth_post_decision,model_supported,would_exploit,true_improvement,false_improvement,missed_improvement,counterfactual_status,policy_executed_from_counterfactual,truth_used_to_construct_guard,truth_used_only_for_posthoc_outcome,heldout_final_test_used
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00446718793104,-0.00446718793104,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-8.62100324981e-05,-8.62100324982e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,8.21324931477e-05,8.21324931477e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,5,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00148213901663,-0.00148213901663,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00149384882476,0.00149384882476,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00449801438837,0.00449801438837,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00446718793104,-0.00446718793104,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-8.62100324981e-05,-8.62100324982e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,8.21324931477e-05,8.21324931477e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,6,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00148213901663,-0.00148213901663,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00149384882476,0.00149384882476,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00449801438837,0.00449801438837,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00446718793104,-0.00446718793104,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-8.62100324981e-05,-8.62100324982e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,8.21324931477e-05,8.21324931477e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,7,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00148213901663,-0.00148213901663,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00149384882476,0.00149384882476,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00449801438837,0.00449801438837,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00446718793104,-0.00446718793104,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-8.62100324981e-05,-8.62100324982e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,8.21324931477e-05,8.21324931477e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,8,asym_h+0.000_k+0.000_p-0.01000,0,0,-0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,8.21324931477e-05,8.21324931477e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00148213901663,-0.00148213901663,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+1.000_k+0.000_p+0.00000,1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00148213901663,-0.00148213901663,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00149384882476,0.00149384882476,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h-1.000_k+0.000_p+0.00000,-1,0,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00149384882476,0.00149384882476,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,0.00449801438837,0.00449801438837,False,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+1.000_p+0.00000,0,1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,0.00449801438837,0.00449801438837,False,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-0.00446718793104,-0.00446718793104,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-0.00446718793104,-0.00446718793104,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G0_CURRENT_GLOBAL_MAX,CURRENT_MAX,0,-8.62100324981e-05,-8.62100324982e-05,True,False,False,False,False,EVALUATED_WITH_FROZEN_CURRENT_GUARD,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G1_LOCAL_PAIRWISE_MAX,LOCAL_MAX,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,9,asym_h+0.000_k+0.000_p+0.01000,0,0,0.01,G2_LOCAL_PAIRWISE_P95,LOCAL_P95,,-8.62100324981e-05,-8.62100324982e-05,True,,False,,,NOT_ESTIMABLE_NO_DESIGNATED_VALIDATION_PAIR_ON_FORMAL_LOCAL_ALPHA_SCALE,False,False,True,False
