bundle_pair_id,case_id,subject_id,scenario_name,calibration_category,assignment_id,assignment_stratum_id,within_stratum_assignment_rank,case_assignment_rule,prediction_used_for_assignment,truth_used_for_assignment,error_used_for_assignment,truth_optimum_used_for_assignment,future_prospective_used_for_assignment,heldout_final_test_used_for_assignment,data_role
dbv_bundle_011aedbd1810858374a4ba21,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|3|LOWER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_011d3b971d53cbcd8d7dafb5,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|3|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0123212169bc03bf1d5141bb,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|3|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01241a9c9e007807960903a6,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01259c1b953872edc3821137,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|2|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0127f92374cc7da4f1089ab9,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|5|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0129a9d3302fa3b54647efe5,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|LOWER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_012a168d219c76c1b76463f8,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|2|LOWER_BOUNDARY,8,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_012e65cc84d3e5f28dd42f98,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01307f96f0f331b0afa4dc44,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|3|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_013454e011aa167a1951777e,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|3|LOWER_BOUNDARY,2,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01363da6401bec032067eff5,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|2|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0136733a17585e909dff552c,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|3|LOWER_BOUNDARY,1,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01395e457030110bbd5d4e35,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|3|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0139b4433d2f891cf151dbcc,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|3|UPPER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_013ac26f787478fe14c02a51,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|2|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_013dff5369ec3ca209fba251,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|3|LOWER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_013e00d31446647be77482ad,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|5|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0140e01f413f0fd157fa0272,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_014171152442f71ac4a4cc65,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0141eb89288c5533eb46d265,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|2|UPPER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_014731d97278e86da60214d1,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|5|UPPER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0148173274bea5b9c1cfe3d3,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|LOWER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0148dc69e98de75b3543ceb8,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|2|UPPER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0149293193780515ca6b4eaa,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|2|LOWER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_014b1a761b473d217925842f,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|5|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_014f7c9c29c005a404c81219,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|5|UPPER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_014f9ebaf0f58e091c6c9b75,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|2|UPPER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01507c61610643d948d3f3d9,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|3|LOWER_BOUNDARY,2,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0151230cbab1659e983349ab,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|2|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01520b739bc44cce3cf0e21d,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|3|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0155c4534f2585affa29893e,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|5|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0158963defdc27c8e0e0c924,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|5|UPPER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01591b750ab951572c508c61,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|2|LOWER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_015b50e282a0f719304c27dc,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|2|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_015bdec1002aec1fcc5580d4,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|3|UPPER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_015c8c9c15ba21169b60d976,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|LOWER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0161195417572a9723020bb4,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|UPPER_BOUNDARY,2,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01628d839d0e16b13aa0d330,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|2|UPPER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0164a5e9202a1ec0d302ec14,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|3|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0169d6b9da6c9636efc16030,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|5|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_016c02d08d72c1717218c9ea,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|3|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_016d6d0733eb83d7f15b1816,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|3|LOWER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_016e49ec3a5c5deef101c460,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|UPPER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_016f20c931b697d4aeacf90f,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|3|LOWER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01700cb56c391c5dab4d0dcb,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|3|UPPER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_017106f3d5dc924cb3c0a8f9,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|2|UPPER_BOUNDARY,8,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0174d24d4d6984e31e8ad33f,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|3|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_017d1efcd88b9f2ee4a4062c,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|3|LOWER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_017d49df86aa0b86a7b1a0cb,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|LOWER_BOUNDARY,8,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_017e9975633002d9ca8fa9ba,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|2|UPPER_BOUNDARY,3,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_01813e721e18bb50db5533df,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|POSITIVE|3|LOWER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0181e32112f40cce4c78c450,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0182a9b547779a4f7724449c,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|3|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018854642cd90da034a3e828,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|NEGATIVE|5|LOWER_BOUNDARY,7,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018ab620e5a13228a187af0d,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|NEGATIVE|3|LOWER_BOUNDARY,4,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018d006bf7cba1f74fcaf1b9,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|3|UPPER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018e3398e35020b6b54c67c9,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,hip|NEGATIVE|3|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018f56b7fb2d4ed914a93e1b,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|3|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018fad6918ba5ac15de9f7e7,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,knee|POSITIVE|2|LOWER_BOUNDARY,5,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_018fe294ca940633fcc02754,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|UPPER_BOUNDARY,8,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0190a78e1d66d25524cc6cfc,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|2|LOWER_BOUNDARY,8,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0196a9b31d870be574eca036,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,INDEPENDENT_BUNDLE_ASSIGNMENT_V1,phase|POSITIVE|5|LOWER_BOUNDARY,6,ONE_PAIR_PER_FROZEN_CASE_PER_STRATUM_BY_SHA256_CASE_PERMUTATION,False,False,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
